mortgage_loan_id,contract_no,customer_id,product_code,branch_code_raw,loan_principal,interest_rate_annual,disbursement_date_raw,maturity_date_raw,outstanding_principal,outstanding_interest,total_outstanding
6170,ML-2024-006170,1141,HOME,Can Tho CN1,1747804112,11.0,20.08.2023,2039-08-20,1661508509,79286984,1740795493
6171,ML-2022-006171,4511,HOME,HN-01,306741439,7.5,09.01.2020,09-01-2036,235655800,7900587,243556387
6172,ML-2020-006172,2244,CAR,Ha Noi CN1,535380510,10.5,23/03/2022,23-03-2038,126888294,1928278,128816572
6173,ML-2020-006173,335,HOME,HN-01,1673917694,8.5,27-07-2020,27-07-2033,935009969,37425328,972435297
6174,ML-2020-006174,2806,CAR,Da Nang CN1,3291376672,9.5,04/12/2020,04 Thg 12 2043,1358815390,26646175,1385461565
6175,ML-2022-006175,869,CAR,Ha Noi CN1,4180378759,10.5,19/02/2023,19-02-2037,2644416589,128333000,2772749589
6176,ML-2021-006176,3282,CAR,HCM_Q1,3245812004,10.0,2020-08-13,13/08/2034,651213336,23829256,675042592
6177,ML-2021-006177,3072,CAR,DA_NANG_1,4292878368,8.0,2021-12-03,03/12/2035,4102089463,160202542,4262292005
6178,ML-2021-006178,3779,CAR,BR-HP01,504352963,8.5,24-12-2021,24-12-2045,220776853,3887298,224664151
6179,ML-2021-006179,4650,BUSINESS,CT-01,367889537,9.0,23/03/2022,23-03-2039,286671174,11037760,297708934
6180,ML-2020-006180,639,BUSINESS,DN-01,3634898655,11.0,09-03-2020,09-03-2035,3130010824,64710047,3194720871
6181,ML-2022-006181,2122,HOME,DA_NANG_1,3743779020,9.0,2021-02-03,03 Thg 2 2039,950963880,37647533,988611413
6182,ML-2023-006182,4880,BUSINESS,HCM_Q1,1940711603,8.0,2020-11-22,22 Thg 11 2031,1062842285,16480256,1079322541
6183,ML-2024-006183,1203,CAR,CT-01,1784870693,11.0,2020-03-07,07 Thg 3 2032,1745153924,90968593,1836122517
6184,ML-2021-006184,2087,BUSINESS,BR-HP01,4717918376,10.5,06.04.2023,06/04/2047,2347815177,118784828,2466600005
6185,ML-2024-006185,385,HOME,DN-01,2504935300,8.5,23.05.2023,2041-05-23,1279976648,21681413,1301658061
6186,ML-2022-006186,4249,BUSINESS,CAN_THO_1,950964942,9.0,16.08.2020,16 Thg 8 2037,414637322,12544341,427181663
6187,ML-2021-006187,4808,BUSINESS,Ho Chi Minh Q1,1416227244,8.0,24-11-2023,24 Thg 11 2043,645276651,15456540,660733191
6188,ML-2024-006188,1481,CAR,BR-DN01,1938499818,10.5,20.01.2023,2044-01-20,962702959,48201884,1010904843
6189,ML-2023-006189,384,BUSINESS,Da Nang CN1,2599443416,8.5,18-04-2021,2033-04-18,2520379939,106842657,2627222596
6190,ML-2024-006190,3595,CAR,HP-01,4617020989,9.5,22.07.2022,22/07/2033,2498745538,40901038,2539646576
6191,ML-2021-006191,537,CAR,BR-HN01,961354440,10.0,2022-08-18,18-08-2047,340797103,12490319,353287422
6192,ML-2022-006192,1889,CAR,BR-CT01,4277891365,10.5,2023-05-15,15/05/2037,2100656126,101455233,2202111359
6193,ML-2020-006193,2692,BUSINESS,BR-CT01,4578194453,8.5,21.05.2022,21-05-2036,4095077570,94104334,4189181904
6194,ML-2023-006194,436,BUSINESS,CN-HCM-02,2964861672,9.0,26-01-2023,2039-01-26,918750715,33414994,952165709
6195,ML-2020-006195,3762,CAR,BR-CT01,823794978,10.0,04.07.2020,04/07/2043,599058827,26802962,625861789
6196,ML-2022-006196,416,BUSINESS,BR-HP01,4754757760,8.5,22/08/2022,22/08/2036,4322682143,114972534,4437654677
6197,ML-2021-006197,3247,HOME,BR-HCM01,2754097450,8.5,2021-12-25,25-12-2042,907985666,23045997,931031663
6198,ML-2023-006198,2250,HOME,HN-01,441416881,10.0,2020-04-15,15 Thg 4 2032,196949275,7445457,204394732
6199,ML-2023-006199,346,CAR,Ho Chi Minh Q3,333445548,9.0,21.10.2022,21 Thg 10 2043,144294699,1697129,145991828
6200,ML-2020-006200,4674,HOME,CT-01,1379950202,10.0,11.05.2022,11/05/2036,1193536390,33677603,1227213993
6201,ML-2020-006201,1262,CAR,BR-HCM02,1953175691,9.0,2022-12-16,2045-12-16,413847336,5878056,419725392
6202,ML-2023-006202,3109,HOME,HA_NOI_CN1,899056676,8.5,11-06-2022,11 Thg 6 2045,489736778,8563934,498300712
6203,ML-2022-006203,145,HOME,DN-01,2534024307,9.5,15-12-2020,15/12/2045,608991327,19988878,628980205
6204,ML-2020-006204,4721,HOME,CN-HCM-01,1512320207,10.5,03.06.2022,03 Thg 6 2038,603960499,9741800,613702299
6205,ML-2021-006205,3594,BUSINESS,Da Nang CN1,2927626531,10.0,18-06-2023,18 Thg 6 2046,2445504333,43835937,2489340270
6206,ML-2023-006206,3681,BUSINESS,CN-HCM-01,3074345281,10.0,16/04/2022,2043-04-16,771543062,38307658,809850720
6207,ML-2024-006207,620,HOME,BR-HP01,3604234902,9.5,21.07.2023,21 Thg 7 2038,2288259179,33109777,2321368956
6208,ML-2024-006208,2387,CAR,HAI_PHONG_1,1118528453,8.5,27.02.2021,27/02/2038,545306179,22426385,567732564
6209,ML-2021-006209,3515,CAR,BR-HCM02,1444042218,8.5,24-10-2023,24 Thg 10 2039,880401835,33618339,914020174
6210,ML-2021-006210,3559,BUSINESS,Ha Noi CN1,4828437366,8.0,2022-11-26,26/11/2037,2210922379,37978761,2248901140
6211,ML-2023-006211,2707,BUSINESS,BR-DN01,1343244190,9.0,26/10/2020,26-10-2042,1164373097,50151807,1214524904
6212,ML-2021-006212,1463,CAR,Hai Phong CN1,4077758622,11.0,20-05-2022,20 Thg 5 2043,1519048630,54992950,1574041580
6213,ML-2020-006213,1530,HOME,BR-DN01,900671230,10.5,15/09/2020,2030-09-15,189871264,6772976,196644240
6214,ML-2023-006214,4289,BUSINESS,BR-DN01,2612165922,8.5,26-10-2020,26 Thg 10 2038,1549223391,14306186,1563529577
6215,ML-2023-006215,2865,CAR,BR-HCM02,1453504864,8.0,05-11-2021,2046-11-05,384955040,8011885,392966925
6216,ML-2021-006216,3005,CAR,HAI_PHONG_1,3363790479,10.0,16.07.2020,16-07-2032,2730882104,39310600,2770192704
6217,ML-2020-006217,934,BUSINESS,DA_NANG_1,3641944054,10.5,2023-10-07,2036-10-07,2346704483,87437734,2434142217
6218,ML-2024-006218,462,HOME,CN-HCM-01,1748141957,11.0,14.12.2021,2040-12-14,413585032,9465515,423050547
6219,ML-2022-006219,254,BUSINESS,BR-HP01,4525476339,11.0,09/12/2022,09/12/2040,1729740321,52681166,1782421487
6220,ML-2021-006220,3833,BUSINESS,BR-HN01,3374400540,11.0,07.11.2020,2040-11-07,3119458216,159695088,3279153304
6221,ML-2023-006221,1738,CAR,BR-HN01,2556969564,10.0,20.05.2022,20-05-2040,2423197901,24527579,2447725480
6222,ML-2024-006222,4147,CAR,HA_NOI_CN1,3806047449,10.0,2022-06-04,04/06/2046,2925509376,105867735,3031377111
6223,ML-2022-006223,2530,HOME,BR-HCM02,1016743831,8.5,10.02.2021,10/02/2043,624580431,19366124,643946555
6224,ML-2024-006224,2436,HOME,Hai Phong CN1,3254139999,8.5,2020-04-04,04 Thg 4 2039,1805698636,50480200,1856178836
6225,ML-2021-006225,4683,CAR,HAI_PHONG_1,2823594849,11.0,18/09/2022,18 Thg 9 2035,1590722287,72805283,1663527570
6226,ML-2023-006226,2563,BUSINESS,BR-HN01,4362952984,7.5,14/05/2020,2041-05-14,3821024170,70379038,3891403208
6227,ML-2023-006227,1776,BUSINESS,BR-HN01,2170369451,9.0,21/11/2021,2033-11-21,1107414538,20643051,1128057589
6228,ML-2021-006228,956,HOME,BR-HN01,3600440101,8.0,22/12/2020,22-12-2042,1306833307,11956685,1318789992
6229,ML-2023-006229,4699,BUSINESS,HN-01,3097535227,10.0,04-06-2023,04/06/2037,2519627350,109255982,2628883332
6230,ML-2022-006230,4659,BUSINESS,BR-HP01,359916072,10.5,25/04/2023,25-04-2037,103541856,2983539,106525395
6231,ML-2021-006231,3990,HOME,HA_NOI_CN1,1434276002,7.5,23-05-2022,23/05/2037,577255938,20209273,597465211
6232,ML-2024-006232,130,CAR,HAI_PHONG_1,4444208644,9.5,01-03-2021,01/03/2042,2558767448,101964588,2660732036
6233,ML-2020-006233,750,BUSINESS,BR-HCM01,3153279045,11.0,27.03.2021,2036-03-27,2921442103,40141450,2961583553
6234,ML-2021-006234,3928,HOME,Da Nang CN1,2478893706,8.0,24/07/2022,24-07-2042,2247421374,64750981,2312172355
6235,ML-2023-006235,1439,CAR,HN-01,1660743572,7.5,04/10/2023,2047-10-04,956473654,10335439,966809093
6236,ML-2021-006236,3285,CAR,Hai Phong CN1,4006130160,8.5,14.06.2021,14-06-2036,2590756192,38356910,2629113102
6237,ML-2020-006237,3762,HOME,CAN_THO_1,2568457921,9.5,11-07-2022,2036-07-11,915069352,14649259,929718611
6238,ML-2022-006238,4028,BUSINESS,HAI_PHONG_1,3460723558,11.0,27-12-2020,27/12/2031,780755439,25475926,806231365
6239,ML-2021-006239,117,HOME,HN-01,2322986653,8.0,04.01.2020,04 Thg 1 2038,1447267615,49882467,1497150082
6240,ML-2024-006240,4215,HOME,Can Tho CN1,1022481635,8.5,22.06.2023,22-06-2043,703390380,21278698,724669078
6241,ML-2021-006241,95,HOME,CAN_THO_1,2151110958,9.0,02/11/2021,02/11/2036,1378651128,58973531,1437624659
6242,ML-2022-006242,4438,CAR,BR-DN01,683120531,10.5,24.09.2020,2034-09-24,295365839,6531094,301896933
6243,ML-2021-006243,1984,BUSINESS,BR-CT01,908953068,8.0,11/03/2021,11-03-2040,827311538,27405443,854716981
6244,ML-2021-006244,1647,BUSINESS,BR-DN01,1071644075,8.5,21-06-2020,21 Thg 6 2043,289627354,11896053,301523407
6245,ML-2020-006245,691,CAR,BR-DN01,1080053370,9.5,2022-02-15,15-02-2043,1003826157,38461130,1042287287
6246,ML-2021-006246,2812,HOME,DA_NANG_1,4878425329,7.5,18/12/2023,18-12-2035,1905944927,46553763,1952498690
6247,ML-2021-006247,4520,HOME,HCM_Q3,2879223554,8.0,2020-04-06,06-04-2040,2332771667,55336547,2388108214
6248,ML-2024-006248,4564,HOME,CT-01,2513104871,9.5,15.11.2021,15/11/2040,1822294223,45550126,1867844349
6249,ML-2021-006249,3803,CAR,BR-CT01,786084479,11.0,2021-01-01,01/01/2033,443789902,14585884,458375786
6250,ML-2024-006250,3650,CAR,Hai Phong CN1,811734246,10.0,24/08/2023,2039-08-24,412026176,6181602,418207778
6251,ML-2023-006251,4533,CAR,HN-01,378168986,10.0,07-05-2021,07-05-2038,178343482,2777268,181120750
6252,ML-2023-006252,52,HOME,CAN_THO_1,650576244,9.0,11-12-2022,11-12-2047,283552597,5151949,288704546
6253,ML-2024-006253,1603,BUSINESS,HA_NOI_CN1,2365512271,8.0,17/11/2020,2045-11-17,1330341883,35126738,1365468621
6254,ML-2024-006254,294,BUSINESS,BR-HN01,4879484240,10.5,15/07/2022,15 Thg 7 2043,2148822795,82669920,2231492715
6255,ML-2024-006255,1349,HOME,BR-CT01,3424797671,8.0,24/06/2021,24-06-2032,1196936083,42706576,1239642659
6256,ML-2020-006256,2712,BUSINESS,CT-01,1945028291,10.5,01/05/2020,01-05-2039,1669711058,87445861,1757156919
6257,ML-2023-006257,584,BUSINESS,BR-DN01,3785444951,8.5,03-12-2021,03/12/2038,2557468971,22704978,2580173949
6258,ML-2020-006258,132,CAR,HP-01,838016099,11.0,09-04-2022,09-04-2047,480192046,11808094,492000140
6259,ML-2022-006259,4146,CAR,Hai Phong CN1,1193498866,8.5,01/12/2022,01-12-2036,670754846,17387929,688142775
6260,ML-2020-006260,924,HOME,HCM_Q3,3335456582,8.5,2023-06-16,16-06-2035,2042867741,31821049,2074688790
6261,ML-2022-006261,4237,HOME,HAI_PHONG_1,4534187319,11.0,13-03-2022,13-03-2046,2281535733,42783978,2324319711
6262,ML-2020-006262,3544,HOME,BR-HCM02,784053837,9.5,2021-04-02,02 Thg 4 2038,686695797,29959498,716655295
6263,ML-2023-006263,2457,HOME,BR-HN01,3991098686,9.5,2023-04-26,2047-04-26,1589414389,65981097,1655395486
6264,ML-2021-006264,4754,HOME,CAN_THO_1,3744238107,10.5,04.10.2023,2047-10-04,1053719972,31304723,1085024695
6265,ML-2022-006265,3751,HOME,HCM_Q3,2580624198,8.5,20.02.2021,2040-02-20,1567029974,21091807,1588121781
6266,ML-2020-006266,2821,BUSINESS,Ho Chi Minh Q3,1365289302,9.0,2022-12-19,2034-12-19,353278873,3379581,356658454
6267,ML-2020-006267,2210,CAR,BR-DN01,1800889234,8.5,2022-04-18,2037-04-18,771790984,22978060,794769044
6268,ML-2023-006268,1970,CAR,Ha Noi CN1,3021262039,9.0,22.12.2023,22-12-2043,1384480121,51315529,1435795650
6269,ML-2020-006269,3193,BUSINESS,BR-HP01,4095180217,10.0,17.05.2022,17-05-2039,2403311527,73311148,2476622675
6270,ML-2021-006270,1495,BUSINESS,Ha Noi CN1,449807984,7.5,20-01-2020,20/01/2040,261726650,2651315,264377965
6271,ML-2024-006271,3980,HOME,BR-CT01,1045851090,8.5,07-05-2023,07-05-2035,954459089,15189663,969648752
6272,ML-2022-006272,431,HOME,BR-DN01,3705999983,8.0,12/09/2022,12/09/2044,2369016046,63794434,2432810480
6273,ML-2022-006273,3962,HOME,Can Tho CN1,1498854163,9.0,11.03.2023,11/03/2047,824315536,23767125,848082661
6274,ML-2022-006274,952,BUSINESS,DA_NANG_1,4887518431,7.5,08-07-2020,08-07-2035,2830120070,72592581,2902712651
6275,ML-2023-006275,2034,CAR,Da Nang CN1,1917800050,10.0,05/07/2023,05/07/2048,1170275638,49816133,1220091771
6276,ML-2024-006276,2903,HOME,Da Nang CN1,4142525725,10.0,23.04.2022,23-04-2037,957184454,11697565,968882019
6277,ML-2021-006277,694,CAR,DA_NANG_1,1781123965,7.5,16.01.2023,2035-01-16,1111167522,26445323,1137612845
6278,ML-2021-006278,4490,CAR,HA_NOI_CN1,4433520793,9.0,05-07-2022,2043-07-05,2062306786,41536670,2103843456
6279,ML-2022-006279,1439,HOME,HN-01,4842476556,11.0,20/09/2021,2034-09-20,4088560014,61541416,4150101430
6280,ML-2020-006280,4838,HOME,BR-DN01,4732792643,8.0,2021-11-17,17/11/2042,2520263028,47581538,2567844566
6281,ML-2021-006281,1946,CAR,DN-01,1362989026,9.5,2020-05-28,2035-05-28,1182251694,31235019,1213486713
6282,ML-2020-006282,608,HOME,DA_NANG_1,1586690750,8.5,14-08-2021,2038-08-14,916977457,12979337,929956794
6283,ML-2021-006283,101,BUSINESS,DA_NANG_1,1700626270,8.5,25-01-2023,25-01-2043,610881485,16908987,627790472
6284,ML-2024-006284,1552,BUSINESS,HAI_PHONG_1,3731571542,8.0,2023-10-16,16 Thg 10 2045,2227792257,42339480,2270131737
6285,ML-2020-006285,1436,BUSINESS,BR-HP01,2515094182,11.0,19.03.2023,19-03-2041,1404464129,53174845,1457638974
6286,ML-2023-006286,2937,BUSINESS,CN-HCM-01,3733130093,7.5,15.12.2021,2038-12-15,3159319606,34246679,3193566285
6287,ML-2022-006287,753,BUSINESS,DA_NANG_1,343621987,10.0,2021-04-03,03-04-2037,126448151,3727498,130175649
6288,ML-2023-006288,2507,CAR,CT-01,1911323897,10.0,02.03.2022,02 Thg 3 2044,908443661,38935845,947379506
6289,ML-2023-006289,213,HOME,BR-HN01,2425047740,8.0,09/05/2020,2032-05-09,1789394538,48024431,1837418969
6290,ML-2020-006290,4025,HOME,BR-HN01,2002028910,9.5,2022-04-13,13-04-2039,1237072406,35849243,1272921649
6291,ML-2021-006291,1491,HOME,DN-01,355410204,10.0,2021-12-27,27-12-2037,301205356,6066388,307271744
6292,ML-2021-006292,2259,CAR,CT-01,4161879075,8.5,16.11.2020,16/11/2031,3795456744,58369566,3853826310
6293,ML-2021-006293,3247,BUSINESS,CN-HCM-02,3625241474,8.0,20/10/2020,2034-10-20,2470988295,65019885,2536008180
6294,ML-2024-006294,152,BUSINESS,Hai Phong CN1,1861691910,11.0,04-10-2022,04-10-2043,1546636906,28536158,1575173064
6295,ML-2021-006295,3660,BUSINESS,Ha Noi CN1,2089609129,10.0,19-02-2020,19/02/2034,1106680997,21591812,1128272809
6296,ML-2023-006296,3611,HOME,HP-01,1337479516,8.5,2022-06-27,27-06-2036,1030517452,27462835,1057980287
6297,ML-2024-006297,4703,BUSINESS,DA_NANG_1,3241788232,9.0,04-02-2021,04/02/2042,2447892498,84235913,2532128411
6298,ML-2020-006298,4901,CAR,HAI_PHONG_1,2353533179,9.0,2022-11-09,09/11/2045,654194518,6570463,660764981
6299,ML-2024-006299,248,BUSINESS,BR-HCM02,2696086481,7.5,2021-09-14,14-09-2044,1346164522,15836371,1362000893
6300,ML-2020-006300,141,BUSINESS,HA_NOI_CN1,4892287708,9.5,13.08.2020,13/08/2045,4569176154,48891731,4618067885
6301,ML-2024-006301,3936,BUSINESS,BR-HP01,1059555488,9.0,2021-07-27,2043-07-27,572375386,20466999,592842385
6302,ML-2021-006302,3521,HOME,BR-DN01,1050269253,9.0,23.12.2023,23-12-2037,534332154,19519236,553851390
6303,ML-2021-006303,617,BUSINESS,Ho Chi Minh Q1,3418680921,10.5,16-02-2020,16/02/2041,3166680278,86964280,3253644558
6304,ML-2024-006304,275,CAR,HAI_PHONG_1,3008184721,9.5,2022-04-08,08-04-2037,1777981402,42226987,1820208389
6305,ML-2020-006305,2190,CAR,BR-HP01,389041640,9.0,06/07/2023,2042-07-06,361829302,4199863,366029165
6306,ML-2024-006306,1240,HOME,BR-HP01,3441603791,8.5,16-01-2022,16 Thg 1 2038,2651017637,92531473,2743549110
6307,ML-2021-006307,3602,CAR,BR-HCM02,4143583925,7.5,24/08/2023,24/08/2039,2581941340,39095948,2621037288
6308,ML-2024-006308,284,BUSINESS,CN-HCM-02,1920482539,8.0,17/10/2022,17-10-2044,1223648946,40925857,1264574803
6309,ML-2024-006309,4905,BUSINESS,CAN_THO_1,4872625525,8.5,12.07.2022,2045-07-12,4149654922,73821294,4223476216
6310,ML-2020-006310,3542,CAR,Da Nang CN1,4146705731,10.5,12.03.2020,12 Thg 3 2032,1832643514,19980097,1852623611
6311,ML-2023-006311,1067,BUSINESS,DN-01,4841761490,7.5,2020-12-08,08 Thg 12 2035,4380920054,151163552,4532083606
6312,ML-2021-006312,26,BUSINESS,Can Tho CN1,3075155092,10.5,03-12-2023,03 Thg 12 2046,2697218339,137206747,2834425086
6313,ML-2020-006313,133,BUSINESS,Hai Phong CN1,2494897492,8.0,2021-12-05,05 Thg 12 2039,1181663826,15722663,1197386489
6314,ML-2022-006314,926,BUSINESS,Can Tho CN1,2607712392,9.0,2021-03-06,2046-03-06,1250151751,52753440,1302905191
6315,ML-2023-006315,3702,CAR,HP-01,2674172490,9.5,21-10-2023,21/10/2035,1106202661,33918027,1140120688
6316,ML-2024-006316,4987,CAR,CAN_THO_1,2735582221,7.5,08/12/2022,08 Thg 12 2045,1563861520,14576463,1578437983
6317,ML-2023-006317,1751,HOME,HAI_PHONG_1,3267391757,8.0,13/08/2022,13/08/2036,1333452865,48497247,1381950112
6318,ML-2023-006318,1877,CAR,BR-CT01,1837440329,10.5,07/06/2023,07 Thg 6 2033,1637965026,70246601,1708211627
6319,ML-2024-006319,2363,CAR,Ha Noi CN1,4178536561,9.5,11-12-2023,11/12/2046,3682336039,71304970,3753641009
6320,ML-2023-006320,226,HOME,HN-01,3571101567,10.0,18.07.2020,2045-07-18,895999277,28903287,924902564
6321,ML-2024-006321,637,HOME,Ho Chi Minh Q3,2148106863,7.5,13.06.2021,2044-06-13,1023826717,16419344,1040246061
6322,ML-2020-006322,27,BUSINESS,CT-01,2610550440,9.0,06/03/2022,06/03/2043,1339254385,55776873,1395031258
6323,ML-2024-006323,3843,HOME,BR-DN01,4442208480,9.0,2020-05-08,08/05/2031,4352333208,119110889,4471444097
6324,ML-2024-006324,2268,BUSINESS,HA_NOI_CN1,813139960,9.5,22/02/2023,22/02/2048,516125914,14503505,530629419
6325,ML-2021-006325,2525,CAR,CT-01,2990861614,7.5,08/05/2021,2039-05-08,685350773,21179350,706530123
6326,ML-2024-006326,2429,BUSINESS,BR-HP01,726882970,7.5,2020-11-18,18 Thg 11 2037,713115153,19935175,733050328
6327,ML-2021-006327,3711,BUSINESS,CT-01,4118325056,11.0,05.03.2022,05-03-2042,2585737656,41306519,2627044175
6328,ML-2020-006328,137,CAR,BR-CT01,4599542571,8.5,2020-11-25,25/11/2037,4436776130,105652001,4542428131
6329,ML-2020-006329,840,CAR,HP-01,4345407243,10.5,06.04.2023,06/04/2043,2652441735,63539281,2715981016
6330,ML-2021-006330,3975,HOME,CT-01,3151931057,11.0,23.11.2023,23/11/2040,1945777979,58841109,2004619088
6331,ML-2022-006331,4611,HOME,Da Nang CN1,4070279553,8.5,2021-05-10,10-05-2045,3800832577,129151020,3929983597
6332,ML-2024-006332,2184,CAR,CN-HCM-02,2303595490,9.0,2023-03-28,28/03/2033,880735638,18559917,899295555
6333,ML-2020-006333,2289,BUSINESS,BR-DN01,559206512,9.5,14.06.2023,14 Thg 6 2033,328226337,5425337,333651674
6334,ML-2020-006334,4831,BUSINESS,CN-HCM-02,4742314480,8.0,18/12/2022,18-12-2038,2641683584,72418554,2714102138
6335,ML-2021-006335,2593,HOME,BR-HN01,2591730100,10.0,10/06/2023,10 Thg 6 2035,2481826052,73986562,2555812614
6336,ML-2024-006336,4150,BUSINESS,Can Tho CN1,4550421819,11.0,22.01.2023,22 Thg 1 2046,3154292122,138913996,3293206118
6337,ML-2021-006337,1478,CAR,HCM_Q3,3361576565,8.5,2022-04-21,21-04-2032,1265930815,27024672,1292955487
6338,ML-2023-006338,2824,BUSINESS,BR-HN01,1457193602,9.5,28/03/2021,2039-03-28,1219116359,52398172,1271514531
6339,ML-2023-006339,4494,CAR,HN-01,4682859961,10.5,13-01-2022,13/01/2044,2910487429,133813170,3044300599
6340,ML-2023-006340,3290,BUSINESS,HN-01,347062146,9.0,07.02.2021,07 Thg 2 2042,82637886,2090057,84727943
6341,ML-2023-006341,166,BUSINESS,HN-01,3155074020,9.0,2020-04-22,22 Thg 4 2034,1543738603,32557180,1576295783
6342,ML-2024-006342,756,CAR,HAI_PHONG_1,4567140991,9.0,2023-02-28,28-02-2039,1906384964,36832564,1943217528
6343,ML-2022-006343,3454,BUSINESS,DN-01,3191001969,10.5,2021-06-12,12 Thg 6 2033,1927415606,68584556,1996000162
6344,ML-2023-006344,1611,BUSINESS,Hai Phong CN1,4363885499,9.0,2023-01-12,2035-01-12,1572893710,69779778,1642673488
6345,ML-2022-006345,3729,HOME,HA_NOI_CN1,2940445737,8.5,2022-09-02,02 Thg 9 2032,789035670,7811715,796847385
6346,ML-2020-006346,3169,HOME,HAI_PHONG_1,1344330051,8.0,26-07-2023,26 Thg 7 2040,1128369777,20487482,1148857259
6347,ML-2020-006347,3930,HOME,BR-CT01,4159129126,7.5,04-07-2020,04/07/2045,1246833855,16095841,1262929696
6348,ML-2022-006348,1774,CAR,DN-01,4044372529,8.5,18/05/2021,18/05/2035,2302513167,46855108,2349368275
6349,ML-2022-006349,4469,BUSINESS,BR-HN01,1668950725,10.0,28-09-2021,28-09-2040,1031597725,40297794,1071895519
6350,ML-2020-006350,3852,BUSINESS,CAN_THO_1,3738509989,8.5,17.04.2020,2042-04-17,3390043911,40703050,3430746961
6351,ML-2024-006351,4775,BUSINESS,Hai Phong CN1,2726314025,11.0,24.03.2022,24/03/2035,2017941804,109884125,2127825929
6352,ML-2020-006352,1242,CAR,DN-01,978701723,7.5,10.08.2021,2034-08-10,839303043,13784001,853087044
6353,ML-2021-006353,3718,BUSINESS,CAN_THO_1,1166890532,7.5,02.10.2020,2035-10-02,444614564,3961003,448575567
6354,ML-2020-006354,4078,CAR,Ho Chi Minh Q1,4222016840,10.5,04-04-2021,04 Thg 4 2045,1528687708,19220891,1547908599
6355,ML-2024-006355,2013,BUSINESS,CN-HCM-01,1943661796,8.0,23-09-2022,2038-09-23,1356167609,48714720,1404882329
6356,ML-2023-006356,2827,HOME,CT-01,1980150188,8.0,25/06/2022,25 Thg 6 2038,1961021349,53816961,2014838310
6357,ML-2021-006357,3802,BUSINESS,DA_NANG_1,4915594123,10.5,08-05-2022,2040-05-08,1490516150,29749528,1520265678
6358,ML-2023-006358,826,HOME,HA_NOI_CN1,1290857771,10.5,11.05.2021,11 Thg 5 2036,1181460467,54661601,1236122068
6359,ML-2021-006359,2772,CAR,CT-01,3708684980,8.5,15-12-2023,15 Thg 12 2034,1915698991,75337081,1991036072
6360,ML-2020-006360,3621,CAR,HN-01,4563177604,9.5,24/12/2022,24-12-2042,3015951516,113248171,3129199687
6361,ML-2020-006361,1531,HOME,DA_NANG_1,4591485081,9.5,25/05/2021,25 Thg 5 2036,2950363278,87595036,3037958314
6362,ML-2024-006362,2808,HOME,DA_NANG_1,2100428081,7.5,11-11-2020,11 Thg 11 2034,1703951055,43298132,1747249187
6363,ML-2020-006363,3890,HOME,BR-HCM02,4418152303,8.0,17-03-2023,17/03/2034,2720114253,25869853,2745984106
6364,ML-2023-006364,2683,HOME,CN-HCM-02,4280865254,8.5,17-07-2021,17 Thg 7 2046,3338283553,67700483,3405984036
6365,ML-2024-006365,4399,CAR,Ho Chi Minh Q1,4952987912,10.5,2023-08-11,11-08-2042,4915428328,182209559,5097637887
6366,ML-2021-006366,4978,BUSINESS,BR-HN01,2420308153,8.5,2020-08-22,22/08/2035,1373456452,22166246,1395622698
6367,ML-2024-006367,433,CAR,Ho Chi Minh Q1,1268652054,11.0,23.08.2022,2038-08-23,1157241360,52507491,1209748851
6368,ML-2022-006368,2000,HOME,BR-HP01,4753117500,10.0,18-08-2021,2044-08-18,4553443108,204839397,4758282505
6369,ML-2022-006369,695,CAR,Can Tho CN1,1845257628,10.5,12-11-2020,12 Thg 11 2030,1121767081,24140001,1145907082
6370,ML-2024-006370,232,HOME,DN-01,3135810009,8.0,20/05/2020,2040-05-20,1691630261,32665784,1724296045
6371,ML-2024-006371,144,BUSINESS,CAN_THO_1,4538458132,10.0,01.04.2023,01 Thg 4 2047,1306854417,40883897,1347738314
